/fields=id,latitude,longitude,date_time,cruise,seawifs_filename,seawifs_es_error,seawifs_pixel_total,seawifs_tdiff,seawifs_solz,seawifs_senz,seawifs_cv,seawifs_windspeed,seawifs_rrs412,seawifs_rrs443,seawifs_rrs490,seawifs_rrs510,seawifs_rrs555,seawifs_rrs670,insitu_rrs_type,insitu_rrs412,insitu_rrs443,insitu_rrs490,insitu_rrs510,insitu_rrs555,insitu_rrs670
/end_header
1020,0.83300000,-125.00000000,2002-04-21 17:43:00,gp2-02-ka,S2002111193356.L2_MLAC.R0000020896_gp2-02-ka_1020.hdf_OCVAL_valtarg_B5.tar,0.00000000,25,8126,12.25,53.22,0.067,4.113,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
19004,1.99100000,-154.97501000,2001-10-03 20:56:00,gp7-01-ka,S2001276221714.L2_MLAC.R0000020918_2N_1N_155W_154W.hdf_OCVAL_gp7-01-ka_19004_B5.tar,1.20000000,25,6106,9.57,37.15,0.054,6.891,0.00730400,0.00599900,0.00500600,0.00331600,0.00172300,0.00031600,rrs,0.00657059,0.00506807,0.00455416,0.00295102,0.00139505,0.00008564
212134,1.99990000,-151.00000000,2006-02-22 22:07:00,p16n,S2006053222128.L2_LAC.R0000021210_1N_1N_151W_151W.hdf_OCVAL_p16n_212134_B5.tar,0.00000000,25,895,12.04,47.28,0.014,4.677,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
19033,2.01000000,-155.00999000,2001-10-03 22:33:00,gp7-01-ka,S2001276221714.L2_MLAC.R0000020918_2N_1N_155W_154W.hdf_OCVAL_gp7-01-ka_19033_B5.tar,0.00000000,25,286,9.56,36.92,0.018,6.874,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
9025,2.32700000,71.53000000,1999-02-28 07:13:00,aerosols_indoex_99,S1999059070854.L2_MLAC.R0000020323_2N_2N_71E_71E.hdf_OCVAL_aerosols_indoex_99_9025_B5.tar,0.00000000,25,819,10.42,30.42,0.120,4.562,-999,-999,-999,-999,-999,-999,aot,-999,-999,-999,-999,-999,-999
16882,2.33600000,71.54200000,1999-02-28 05:45:00,aerosols_indoex_99,S1999059070854.L2_MLAC.R0000020323_2N_2N_71E_71E.hdf_OCVAL_aerosols_indoex_99_16882_B5.tar,0.00000000,25,6099,10.43,30.48,0.118,4.567,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
16831,2.33600000,71.54200000,1999-02-28 05:45:00,aerosols_indoex_99,S1999059070854.L2_MLAC.R0000020323_2N_2N_71E_71E.hdf_OCVAL_aerosols_indoex_99_16831_B5.tar,22.25000000,25,6099,10.43,30.48,0.118,4.567,0.00744700,0.00704700,0.00594300,0.00434300,0.00225300,-999,rrs,0.00656362,0.00573679,0.00517247,0.00371768,0.00171634,-999
20425,2.48300000,-154.91701000,2002-06-04 21:38:00,gp3-02-ka,S2002155220541.L2_MLAC.R0000020901_gp3-02-ka_20425.hdf_OCVAL_valtarg_B5.tar,19.00000000,25,3259,20.31,26.05,0.014,4.142,0.00774000,0.00598300,0.00504000,0.00349300,0.00188600,0.00020700,rrs,0.00617204,0.00497659,0.00428419,0.00316099,0.00175308,0.00014103
19632,2.50000000,-154.92200000,2000-06-21 21:59:00,gp3-00-ka,S2000173222557.L2_MLAC.R0000020899_gp3-00-ka_19632.hdf_OCVAL_valtarg_B5.tar,0.00000000,25,3096,22.09,55.50,0.096,4.972,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
19382,2.50000000,164.99300000,2000-11-19 00:55:00,gp8-00-ka,S2000324002231.L2_MLAC.R0000020922_gp8-00-ka_19382.hdf_OCVAL_valtarg_B5.tar,0.00000000,25,-939,22.03,48.88,0.080,4.227,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
43556,3.23987000,63.44751000,2001-11-26 10:12:00,mipot_2003,S2001330075615.L2_MLAC.R0000021085_4N_2N_62E_63E.hdf_OCVAL_mipot_2003_43556_B5.tar,0.00000000,25,-7198,25.99,46.42,0.091,6.360,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
43554,3.28882000,63.37915000,2001-11-26 09:52:00,mipot_2003,S2001330075615.L2_MLAC.R0000021085_4N_2N_62E_63E.hdf_OCVAL_mipot_2003_43554_B5.tar,0.00000000,25,-5999,26.01,46.08,0.076,6.344,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
43552,3.33704000,63.31201000,2001-11-26 09:32:00,mipot_2003,S2001330075615.L2_MLAC.R0000021085_4N_2N_62E_63E.hdf_OCVAL_mipot_2003_43552_B5.tar,0.00000000,25,-4800,26.03,45.70,0.032,6.327,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
43550,3.38538000,63.24487000,2001-11-26 09:12:00,mipot_2003,S2001330075615.L2_MLAC.R0000021085_4N_2N_62E_63E.hdf_OCVAL_mipot_2003_43550_B5.tar,0.00000000,25,-3600,26.05,45.23,0.048,6.306,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
43548,3.43335000,63.17798000,2001-11-26 08:52:00,mipot_2003,S2001330075615.L2_MLAC.R0000021085_4N_2N_62E_63E.hdf_OCVAL_mipot_2003_43548_B5.tar,0.00000000,25,-2401,26.07,44.86,0.025,6.289,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
43546,3.48083000,63.10962000,2001-11-26 08:32:00,mipot_2003,S2001330075615.L2_MLAC.R0000021085_4N_2N_62E_63E.hdf_OCVAL_mipot_2003_43546_B5.tar,0.00000000,25,-1202,26.09,44.50,0.056,6.273,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
43544,3.52734000,63.04150000,2001-11-26 08:12:00,mipot_2003,S2001330075615.L2_MLAC.R0000021085_4N_2N_62E_63E.hdf_OCVAL_mipot_2003_43544_B5.tar,0.00000000,25,-2,26.12,44.08,0.087,6.256,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
43534,3.75647000,62.70679000,2001-11-26 06:32:00,mipot_2003,S2001330075615.L2_MLAC.R0000021085_4N_2N_62E_63E.hdf_OCVAL_mipot_2003_43534_B5.tar,0.00000000,25,5994,26.22,42.02,0.075,6.127,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
43528,3.89539000,62.50757000,2001-11-26 05:32:00,mipot_2003,S2001330075615.L2_MLAC.R0000021085_4N_2N_62E_63E.hdf_OCVAL_mipot_2003_43528_B5.tar,0.00000000,25,9593,26.28,40.69,0.110,6.051,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
16897,4.04400000,73.96800000,1999-03-26 08:27:00,aerosols_indoex_99,S1999085063829.L2_MLAC.R0000020323_4N_4N_73E_73E.hdf_OCVAL_aerosols_indoex_99_16897_B5.tar,0.00000000,25,-5302,3.46,30.48,0.028,2.171,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
16845,4.04400000,73.96800000,1999-03-26 08:27:00,aerosols_indoex_99,S1999085063829.L2_MLAC.R0000020323_4N_4N_73E_73E.hdf_OCVAL_aerosols_indoex_99_16845_B5.tar,15.45000000,25,-5302,3.46,30.48,0.028,2.171,0.00734500,0.00601900,0.00431300,0.00212500,0.00090700,-999,rrs,0.01131593,0.00850858,0.00597307,0.00353737,0.00131162,-999
9037,4.04500000,73.96600000,1999-03-26 07:04:00,aerosols_indoex_99,S1999085063829.L2_MLAC.R0000020323_4N_4N_73E_73E.hdf_OCVAL_aerosols_indoex_99_9037_B5.tar,0.00000000,25,-322,3.46,30.48,0.028,2.171,-999,-999,-999,-999,-999,-999,aot,-999,-999,-999,-999,-999,-999
15744,4.96300000,-139.99699000,2001-03-03 18:25:00,gasexii,S2001062205205.L2_MLAC.R0000020882_5N_4N_139W_139W.hdf_OCVAL_gasexii_15744_B5.tar,0.00000000,25,10008,12.53,34.50,0.096,6.642,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
15763,5.04800000,-139.98801000,2001-03-03 21:45:00,gasexii,S2001062205205.L2_MLAC.R0000020882_5N_4N_139W_139W.hdf_OCVAL_gasexii_15763_B5.tar,11.90000000,25,-1993,12.61,34.64,0.030,6.695,0.00731000,0.00572300,0.00504600,0.00373700,0.00219700,0.00036200,rrs,0.00683630,0.00506123,0.00456440,0.00360898,0.00195732,0.00020060
25969,5.68000000,-32.96000000,2001-10-29 14:43:00,ioffe01,S2001302142632.L2_MLAC.R0000021031_5N_5N_33W_32W.hdf_OCVAL_ioffe01_25969_B5.tar,0.00000000,25,29,22.66,51.84,0.048,6.203,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
16890,6.27000000,67.00000000,1999-03-13 06:00:00,aerosols_indoex_99,S1999072065349.L2_MLAC.R0000020323_6N_6N_67E_67E.hdf_OCVAL_aerosols_indoex_99_16890_B5.tar,0.00000000,25,4329,11.89,51.30,0.045,4.187,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
16839,6.27000000,67.00000000,1999-03-13 06:00:00,aerosols_indoex_99,S1999072065349.L2_MLAC.R0000020323_6N_6N_67E_67E.hdf_OCVAL_aerosols_indoex_99_16839_B5.tar,13.35000000,25,4329,11.89,51.30,0.045,4.187,0.00645800,0.00551000,0.00432300,0.00230700,0.00122700,-999,rrs,0.00939429,0.00728984,0.00527565,0.00325588,0.00124601,-999
19717,7.00500000,-110.09300000,2000-05-11 17:17:00,gp2-00-ka,S2000132185512.L2_MLAC.R0000020894_gp2-00-ka_19717.hdf_OCVAL_valtarg_B5.tar,0.00000000,25,7237,11.11,27.44,0.057,3.503,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
19019,7.96700000,-170.00800000,2001-10-19 00:22:00,gp7-01-ka,S2001291230531.L2_MLAC.R0000020918_gp7-01-ka_19019.hdf_OCVAL_valtarg_B5.tar,9.50000000,25,-3536,18.43,24.11,0.039,2.868,0.01753700,0.01235000,0.00724500,0.00382400,0.00159100,0.00013000,rrs,0.02149665,0.01529097,0.00930221,0.00502914,0.00209493,0.00017110
9139,7.98300000,-38.00000000,2002-04-09 14:32:00,mar02br,S2002099143127.L2_MLAC.R0000021074_mar02br_9139.hdf_OCVAL_valtarg_B5.tar,0.00000000,25,1309,5.03,35.04,0.069,7.908,-999,-999,-999,-999,-999,-999,aot,-999,-999,-999,-999,-999,-999
12742,9.30100000,-52.81800000,2001-07-28 15:28:00,jun01kn,S2001209153505.L2_MLAC.R0000021042_9N_9N_52W_52W.hdf_OCVAL_jun01kn_12742_B5.tar,0.00000000,25,1927,10.99,46.72,0.042,4.594,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
15650,9.30130000,-49.60100000,2001-02-02 12:10:00,jan01sj,S2001033145308.L2_MLAC.R0000021034_9N_9N_49W_49W.hdf_OCVAL_jan01sj_15650_B5.tar,0.00000000,25,10736,26.60,39.75,0.020,9.431,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
15651,9.39533000,-49.54917000,2001-02-02 13:52:00,jan01sj,S2001033145308.L2_MLAC.R0000021034_9N_9N_49W_49W.hdf_OCVAL_jan01sj_15651_B5.tar,0.00000000,25,4614,26.68,39.58,0.013,9.425,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
43276,9.58704000,54.96143000,2001-11-24 11:24:00,mipot_2003,S2001328081013.L2_MLAC.R0000021085_10N_9N_53E_55E.hdf_OCVAL_mipot_2003_43276_B5.tar,0.00000000,25,-10770,30.48,24.04,0.072,8.683,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
100341,9.88980000,-45.46280000,2001-07-13 16:13:00,jun01kn,S2001194144447.L2_MLAC.R0000021042_10N_9N_45W_45W.hdf_OCVAL_jun01kn_100341_B5.tar,0.00000000,25,-3819,11.88,22.27,0.014,7.037,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
8953,9.89000000,-45.46200000,2001-07-13 15:01:00,jun01kn,S2001194144447.L2_MLAC.R0000021042_10N_9N_45W_45W.hdf_OCVAL_jun01kn_8953_B5.tar,0.00000000,25,501,11.88,22.27,0.014,7.037,-999,-999,-999,-999,-999,-999,aot,-999,-999,-999,-999,-999,-999
9591,9.89000000,-45.46200000,2001-07-13 15:55:00,jun01kn,S2001194144447.L2_MLAC.R0000021042_10N_9N_45W_45W.hdf_OCVAL_jun01kn_9591_B5.tar,21.40000000,25,-2739,11.88,22.27,0.014,7.037,-999,0.00874300,0.00648400,-999,-999,-999,rrs,-999,0.00817723,0.00561906,-999,-999,-999
16900,9.96800000,85.07800000,1999-03-30 05:44:00,aerosols_indoex_99,S1999089061830.L2_MLAC.R0000020323_9N_9N_85E_85E.hdf_OCVAL_aerosols_indoex_99_16900_B5.tar,0.00000000,25,3195,7.11,31.03,0.016,2.345,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
16848,9.96800000,85.07800000,1999-03-30 05:44:00,aerosols_indoex_99,S1999089061830.L2_MLAC.R0000020323_9N_9N_85E_85E.hdf_OCVAL_aerosols_indoex_99_16848_B5.tar,8.40000000,25,3195,7.11,31.03,0.016,2.345,0.00788200,0.00661400,0.00508300,0.00308300,0.00157600,-999,rrs,0.00844459,0.00633689,0.00464822,0.00286318,0.00113655,-999
9040,9.97000000,85.07900000,1999-03-30 06:19:00,aerosols_indoex_99,S1999089061830.L2_MLAC.R0000020323_9N_9N_85E_85E.hdf_OCVAL_aerosols_indoex_99_9040_B5.tar,0.00000000,25,1095,7.12,31.03,0.020,2.349,-999,-999,-999,-999,-999,-999,aot,-999,-999,-999,-999,-999,-999
10612,10.48000000,-64.67000000,1998-06-09 15:57:00,car31,S1998160161854.L2_MLAC.R0000020695_10N_10N_64W_64W.hdf_OCVAL_car31_10612_B5.tar,0.00000000,25,2741,13.81,37.55,0.039,4.916,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
10624,10.48000000,-64.67000000,1998-11-10 13:23:00,car36,S1998314160028.L2_MLAC.R0000020700_10N_10N_64W_64W.hdf_OCVAL_car36_10624_B5.tar,0.00000000,25,10223,27.82,36.12,0.045,4.942,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
10632,10.48000000,-64.65000000,1999-05-06 13:15:00,car42,S1999126153550.L2_MLAC.R0000020706_10N_10N_64W_64W.hdf_OCVAL_car42_10632_B5.tar,0.00000000,25,9717,7.50,55.06,0.048,5.042,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
10712,10.50000000,-64.67000000,1997-12-17 14:16:00,car26_1,S1997351163824.L2_MLAC.R0000020690_car26_1_10712.hdf_OCVAL_valtarg_B5.tar,2.10000000,25,9523,35.24,51.06,0.045,3.760,0.00195600,0.00229000,0.00269700,-999,0.00160400,-999,rrs,0.00269752,0.00251053,0.00296663,-999,0.00218523,-999
10623,10.50000000,-64.67000000,1998-11-10 15:16:00,car36,S1998314160028.L2_MLAC.R0000020700_10N_10N_64W_64W.hdf_OCVAL_car36_10623_B5.tar,2.05000000,25,3442,27.84,36.12,0.025,5.021,0.00577500,0.00537100,0.00458500,-999,0.00164300,-999,rrs,0.00511656,0.00476806,0.00429211,-999,0.00158231,-999
10625,10.50000000,-64.67000000,1998-12-16 16:04:00,car37,S1998350162814.L2_MLAC.R0000020701_car37_10625.hdf_OCVAL_valtarg_B5.tar,1.25000000,25,2123,34.38,34.22,0.020,5.945,0.00496100,0.00474800,0.00418800,-999,0.00154800,-999,rrs,0.00494582,0.00451025,0.00419827,-999,0.00166460,-999
10631,10.50000000,-64.67000000,1999-05-06 15:55:00,car42,S1999126153550.L2_MLAC.R0000020706_10N_10N_64W_64W.hdf_OCVAL_car42_10631_B5.tar,7.90000000,25,116,7.50,55.17,0.060,5.112,0.00304600,0.00341000,0.00377300,-999,0.00198000,-999,rrs,0.00340831,0.00335932,0.00351467,-999,0.00150906,-999
10635,10.50000000,-64.67000000,1999-07-15 15:38:00,car44,S1999196162309.L2_MLAC.R0000020708_10N_10N_64W_64W.hdf_OCVAL_car44_10635_B5.tar,1.80000000,25,4115,12.22,45.43,0.037,3.830,0.00209600,0.00259700,0.00284300,-999,0.00146900,-999,rrs,0.00455105,0.00396108,0.00374157,-999,0.00174197,-999
10644,10.50000000,-64.67000000,1999-12-07 16:27:00,car49,S1999341163429.L2_MLAC.R0000020713_10N_10N_64W_64W.hdf_OCVAL_car49_10644_B5.tar,4.70000000,25,1429,34.59,50.88,0.016,3.816,0.00555000,0.00549300,0.00470700,-999,0.00148600,-999,rrs,0.00614790,0.00578189,0.00520632,-999,0.00191963,-999
10651,10.50000000,-64.67000000,2000-03-09 13:32:00,car52,S2000069154548.L2_MLAC.R0000020716_10N_10N_64W_64W.hdf_OCVAL_car52_10651_B5.tar,0.00000000,25,9035,16.10,48.26,0.116,4.160,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
10650,10.50000000,-64.67000000,2000-03-09 14:59:00,car52,S2000069154548.L2_MLAC.R0000020716_10N_10N_64W_64W.hdf_OCVAL_car52_10650_B5.tar,2.40000000,25,3815,16.10,48.26,0.116,4.160,0.00292800,0.00320300,0.00318600,-999,0.00150800,-999,rrs,0.00170179,0.00158407,0.00158786,-999,0.00100616,-999
10656,10.50000000,-64.67000000,2000-07-07 14:46:00,car56,S2000189155743.L2_MLAC.R0000020720_car56_10656.hdf_OCVAL_valtarg_B5.tar,1.80000000,25,5661,12.03,24.77,0.050,3.781,0.00220100,0.00259600,0.00250900,-999,0.00178200,-999,rrs,0.00221179,0.00196761,0.00204598,-999,0.00150615,-999
10662,10.50000000,-64.67000000,2000-10-10 14:28:00,car59,S2000284155209.L2_MLAC.R0000020723_car59_10662.hdf_OCVAL_valtarg_B5.tar,10.00000000,25,6120,17.47,38.86,0.019,3.763,0.00672300,0.00586900,0.00498900,-999,0.00184300,-999,rrs,0.00609016,0.00515942,0.00454513,-999,0.00173381,-999
10676,10.50000000,-64.67000000,2001-07-10 15:15:00,car68,S2001191155350.L2_MLAC.R0000020732_car68_10676.hdf_OCVAL_valtarg_B5.tar,1.40000000,25,3806,11.74,28.62,0.106,3.778,0.00266800,0.00293700,0.00296600,-999,0.00124000,-999,rrs,0.00354148,0.00353620,0.00363590,-999,0.00174360,-999
10696,10.50000000,-64.67000000,2002-06-12 16:18:00,car79,S2002163160702.L2_MLAC.R0000020743_car79_10696.hdf_OCVAL_valtarg_B5.tar,6.20000000,25,824,13.06,22.45,0.032,4.581,0.00524300,0.00539800,0.00472700,-999,0.00227000,-999,rrs,0.00516298,0.00459918,0.00431630,-999,0.00158365,-999
10704,10.50000000,-64.67000000,2003-02-11 16:53:00,car86,S2003042164650.L2_MLAC.R0000020750_car86_10704.hdf_OCVAL_valtarg_B5.tar,2.80000000,25,491,25.48,53.09,0.103,6.723,0.00153300,0.00155000,0.00181100,-999,0.00242900,-999,rrs,0.00123759,0.00105048,0.00141628,-999,0.00219456,-999
10706,10.50000000,-64.67000000,2003-03-11 15:58:00,car87,S2003070160947.L2_MLAC.R0000020751_car87_10706.hdf_OCVAL_valtarg_B5.tar,3.80000000,25,1833,14.20,26.01,0.026,5.699,0.00218200,0.00259700,0.00273400,-999,0.00290100,-999,rrs,0.00136997,0.00137508,0.00154602,-999,0.00170893,-999
11379,10.50000000,-64.67000000,2003-09-10 15:51:00,car93,S2003253161350.L2_MLAC.R0000020757_car93_11379.hdf_OCVAL_valtarg_B5.tar,1.10000000,25,2626,7.32,23.46,0.017,4.223,0.00653100,0.00612300,0.00526900,-999,0.00267000,-999,rrs,0.00414995,0.00408372,0.00367091,-999,0.00140020,-999
11381,10.50000000,-64.67000000,2003-12-09 16:24:00,car95,S2003343165416.L2_MLAC.R0000020759_car95_11381.hdf_OCVAL_valtarg_B5.tar,3.00000000,25,2475,35.87,51.07,0.051,4.690,0.00521400,0.00493900,0.00423600,-999,0.00141100,-999,rrs,0.00605183,0.00576933,0.00499242,-999,0.00150513,-999
16904,10.50000000,-64.67000000,2004-03-09 15:39:00,car98,S2004069161213.L2_MLAC.R0000020762_car98_16904.hdf_OCVAL_valtarg_B5.tar,2.00000000,25,3112,14.69,33.05,0.076,5.112,0.00319900,0.00305200,0.00289800,-999,0.00232600,-999,rrs,0.00188256,0.00198478,0.00228866,-999,0.00199475,-999
113924,10.50000000,-64.67000000,2006-09-12 15:43:00,car126_1,S2006255165327.L2_GAC.R0000020641_car126_1_113924.hdf_OCVAL_valtarg_B5.tar,1.60000000,25,5447,15.96,23.05,0.036,1.959,0.00553600,0.00500700,0.00430200,-999,0.00173600,-999,rrs,0.00526075,0.00472888,0.00414391,-999,0.00151810,-999
113925,10.50000000,-64.67000000,2006-10-09 15:37:00,car127_1,S2006282170349.L2_GAC.R0000020642_car127_1_113925.hdf_OCVAL_valtarg_B5.tar,1.80000000,25,6245,25.21,29.73,0.094,3.371,0.00487300,0.00484200,0.00443500,-999,0.00242700,-999,rrs,0.00413174,0.00421514,0.00422008,-999,0.00200108,-999
113928,10.50000000,-64.67000000,2007-02-06 16:38:00,car130_1,S2007037172612.L2_MLAC.R0000020645_car130_1_113928.hdf_OCVAL_valtarg_B5.tar,1.30000000,25,3748,31.01,48.98,0.128,5.893,0.00075900,0.00102400,0.00127100,-999,0.00149400,-999,rrs,0.00136630,0.00132266,0.00148876,-999,0.00167178,-999
10611,10.50000000,-64.65000000,1998-06-09 18:07:00,car31,S1998160161854.L2_MLAC.R0000020695_10N_10N_64W_64W.hdf_OCVAL_car31_10611_B5.tar,8.45000000,25,-5060,13.80,37.63,0.038,4.981,0.00271300,0.00335400,0.00352600,-999,0.00165900,-999,rrs,0.00435892,0.00424612,0.00416413,-999,0.00186433,-999
10619,10.52000000,-64.65000000,1998-09-01 16:12:00,car34,S1998244162642.L2_MLAC.R0000020698_10N_10N_64W_64W.hdf_OCVAL_car34_10619_B5.tar,6.15000000,25,2064,7.26,43.49,0.020,2.496,0.00627800,0.00536200,0.00442000,-999,0.00154500,-999,rrs,0.00537264,0.00461262,0.00393115,-999,0.00129762,-999
213092,10.71220000,-54.23220000,2003-05-11 16:30:00,apr03atl,S2003131150313.L2_MLAC.R0000020368_10N_10N_54W_54W.hdf_OCVAL_apr03atl_213092_B5.tar,12.00000000,25,-3805,7.35,53.71,0.095,9.007,-0.00087700,0.00077300,0.00199600,0.00159000,0.00141300,0.00044100,rrs,0.00204336,0.00266191,0.00312000,0.00245138,0.00153948,0.00007415
100274,10.73150000,-54.21280000,2003-05-11 16:30:00,apr03atl,S2003131150313.L2_MLAC.R0000020368_10N_10N_54W_54W.hdf_OCVAL_apr03atl_100274_B5.tar,0.00000000,25,-3805,7.33,53.64,0.083,8.997,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
9145,10.73300000,-54.20000000,2003-05-11 15:36:00,apr03atl,S2003131150313.L2_MLAC.R0000020368_10N_10N_54W_54W.hdf_OCVAL_apr03atl_9145_B5.tar,0.00000000,25,-565,7.33,53.64,0.083,8.997,-999,-999,-999,-999,-999,-999,aot,-999,-999,-999,-999,-999,-999
18675,10.80000000,-61.83000000,2000-03-30 16:33:00,orinoco_5,S2000090161739.L2_MLAC.R0000021206_10N_10N_62W_61W.hdf_OCVAL_orinoco_5_18675_B5.tar,3.30000000,25,187,9.07,46.99,0.144,6.334,0.00231000,0.00341600,0.00468200,-999,0.00542600,-999,rrs,0.00111690,0.00199558,0.00414805,-999,0.00603561,-999
18657,10.82000000,-61.95000000,1999-02-25 15:26:00,orinoco_3,S1999056162710.L2_MLAC.R0000021204_10N_10N_61W_61W.hdf_OCVAL_orinoco_3_18657_B5.tar,60.00000000,25,4624,20.65,52.71,0.063,6.509,0.00209600,0.00215100,0.00227300,-999,0.00262900,-999,rrs,0.00115604,0.00111221,0.00196810,-999,0.00304849,-999
18768,10.93000000,-61.79000000,2000-10-26 18:33:00,orinoco_6,S2000300155657.L2_MLAC.R0000021207_11N_10N_61W_61W.hdf_OCVAL_orinoco_6_18768_B5.tar,0.00000000,25,-8401,24.25,22.25,0.085,5.171,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
18766,11.26000000,-61.79000000,2000-10-26 15:08:00,orinoco_6,S2000300155657.L2_MLAC.R0000021207_11N_10N_61W_61W.hdf_OCVAL_orinoco_6_18766_B5.tar,0.00000000,25,3894,24.57,22.34,0.085,5.784,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
9144,11.38300000,-56.50000000,2003-05-10 15:45:00,apr03atl,S2003130160057.L2_MLAC.R0000020368_11N_11N_56W_56W.hdf_OCVAL_apr03atl_9144_B5.tar,0.00000000,25,2316,11.78,45.12,0.094,9.595,-999,-999,-999,-999,-999,-999,aot,-999,-999,-999,-999,-999,-999
15624,11.40230000,-54.98750000,2001-02-19 15:43:00,jan01sj,S2001050153325.L2_MLAC.R0000021034_11N_11N_55W_54W.hdf_OCVAL_jan01sj_15624_B5.tar,6.30000000,25,413,22.52,22.47,0.012,7.111,0.00757500,0.00664900,0.00538200,0.00340100,0.00170100,0.00017400,rrs,0.00712522,0.00645643,0.00551871,0.00344122,0.00157670,0.00007984
18641,11.42000000,-63.52000000,1998-06-28 13:07:00,orinoco_1,S1998179153948.L2_MLAC.R0000021202_11N_10N_63W_63W.hdf_OCVAL_orinoco_1_18641_B5.tar,2.10000000,25,10606,12.28,44.68,0.077,7.308,-0.00067800,0.00037700,0.00148500,-999,0.00134400,-999,rrs,0.00153526,0.00185098,0.00259703,-999,0.00208798,-999
8958,11.43400000,-54.97000000,2001-02-19 15:39:00,jan01sj,S2001050153325.L2_MLAC.R0000021034_11N_11N_55W_54W.hdf_OCVAL_jan01sj_8958_B5.tar,0.00000000,25,653,22.55,22.49,0.017,7.113,-999,-999,-999,-999,-999,-999,aot,-999,-999,-999,-999,-999,-999
15684,11.49850000,-55.00200000,2001-02-19 16:47:00,jan01sj,S2001050153325.L2_MLAC.R0000021034_11N_11N_55W_54W.hdf_OCVAL_jan01sj_15684_B5.tar,0.00000000,25,-3428,22.61,22.42,0.018,7.130,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
16889,11.58300000,67.00000000,1999-03-12 05:41:00,aerosols_indoex_99,S1999071074817.L2_MLAC.R0000020323_11N_11N_66E_67E.hdf_OCVAL_aerosols_indoex_99_16889_B5.tar,0.00000000,25,8613,16.05,49.24,0.057,6.480,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
16838,11.58300000,67.00000000,1999-03-12 05:41:00,aerosols_indoex_99,S1999071074817.L2_MLAC.R0000020323_11N_11N_66E_67E.hdf_OCVAL_aerosols_indoex_99_16838_B5.tar,11.15000000,25,8613,16.05,49.24,0.057,6.480,0.00465700,0.00421600,0.00376000,0.00239800,0.00125000,-999,rrs,0.00829528,0.00615665,0.00494782,0.00342233,0.00153665,-999
23329,15.04780000,-17.57480000,1998-09-30 16:30:00,amt7,S1998273132400.L2_MLAC.R0000020354_15N_14N_17W_17W.hdf_OCVAL_amt7_23329_B5.tar,2.00000000,25,-10240,20.34,41.15,0.126,3.390,0.00035300,0.00156000,0.00216200,0.00178700,0.00146100,-999,rrs,0.00344576,0.00309492,0.00330066,0.00282851,0.00197226,-999
