/begin_header
/start_date=1930-01-01
/end_date=2017-03-15
/north_latitude=90[deg]
/south_latitude=-90[deg]
/east_longitude=180[deg]
/west_longitude=-180[deg]
! Date processed: 2017-03-15 20:28:37 GMT
! Date archived: 1998-01-01 to 2010-12-31
! Water depth: 30 to 10000
! Data source: seabass
! Exclusions:
!                                                             , SeaWiFS             
!  Minimum valid satellite pixels                             ,                  50 
!  Maximum solar zenith angle                                 ,                  70 
!  Maximum satellite zenith angle                             ,                  56 
!  Maximum time difference between satellite and in situ      ,                   3 
!  Maximum coefficient of variation of satellite pixels       ,                0.15 
!  Maximum irradiance difference between measured and modeled ,                 100 
!  Maximum windspeed                                          ,                  35 
!  Most Data Recent Update                                    , 2017-02-24 23:25:50 
! Statistics:
!  Product Name , SeaWiFS Range       , In situ Range       , #    , Best Fit Slope , Best Fit Intercept , R2      , Median Ratio , Median % Difference , RMSE    
!  chlor_a      , 0.028178 - 21.02202 , 0.028178 - 21.02202 , 1281 ,        0.88038 ,           -0.03272 , 0.79839 ,      1.02908 ,            33.97579 , 0.26660 
/missing=-999
/delimiter=comma
/fields=id,latitude,longitude,date_time,cruise,seawifs_filename,seawifs_es_error,seawifs_pixel_total,seawifs_tdiff,seawifs_solz,seawifs_senz,seawifs_cv,seawifs_windspeed,seawifs_chlor_a,insitu_chlor_a_type,insitu_chlor_a
/end_header
231544,43.36660000,7.90000000,2007-06-26 13:15:34,boussole_mooring,S2007177125429.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231544_B5.tar,8.80000000,25,-274,28.67,29.08,0.025,9.175,-999,rrs,-999
231562,43.36660000,7.90000000,2007-06-28 13:00:34,boussole_mooring,S2007179123640.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231562_B5.tar,10.40000000,25,-434,26.22,23.88,0.027,3.382,-999,rrs,-999
231580,43.36660000,7.90000000,2007-06-29 13:30:34,boussole_mooring,S2007180131706.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231580_B5.tar,5.20000000,25,165,32.10,50.58,0.023,4.414,-999,rrs,-999
231656,43.36660000,7.90000000,2007-07-05 12:45:35,boussole_mooring,S2007186122342.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231656_B5.tar,4.00000000,25,-313,24.85,36.87,0.024,2.315,-999,rrs,-999
231675,43.36660000,7.90000000,2007-07-06 13:15:35,boussole_mooring,S2007187130410.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231675_B5.tar,8.30000000,25,288,30.29,38.26,0.020,2.024,-999,rrs,-999
231688,43.36660000,7.90000000,2007-07-07 12:15:35,boussole_mooring,S2007188120554.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231688_B5.tar,11.30000000,25,425,23.16,53.49,0.044,1.794,-999,rrs,-999
231708,43.36660000,7.90000000,2007-07-08 13:00:35,boussole_mooring,S2007189124622.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231708_B5.tar,8.70000000,25,130,27.88,22.45,0.018,1.705,-999,rrs,-999
231723,43.36660000,7.90000000,2007-07-10 10:15:35,boussole_mooring,S2007191122837.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231723_B5.tar,11.50000000,25,8969,25.78,32.08,0.017,5.551,-999,rrs,-999
231727,43.36660000,7.90000000,2007-07-11 13:30:35,boussole_mooring,S2007192130904.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231727_B5.tar,6.70000000,25,-331,31.33,42.71,0.019,2.080,-999,rrs,-999
231733,43.36660000,7.90000000,2007-07-12 10:45:35,boussole_mooring,S2007193121050.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231733_B5.tar,11.50000000,25,6108,24.09,49.81,0.061,1.188,-999,rrs,-999
231736,43.36660000,7.90000000,2007-07-13 13:45:36,boussole_mooring,S2007194125118.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231736_B5.tar,18.10000000,25,-2290,28.95,25.11,0.026,1.153,-999,rrs,-999
231744,43.36660000,7.90000000,2007-07-15 12:45:36,boussole_mooring,S2007196123333.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231744_B5.tar,11.20000000,25,250,26.88,27.54,0.023,1.738,-999,rrs,-999
231777,43.36660000,7.90000000,2007-07-17 12:30:35,boussole_mooring,S2007198121548.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231777_B5.tar,12.10000000,25,90,25.20,45.84,0.041,1.873,-999,rrs,-999
231797,43.36660000,7.90000000,2007-07-18 13:15:35,boussole_mooring,S2007199125617.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231797_B5.tar,8.10000000,25,-207,30.18,29.15,0.025,0.446,-999,rrs,-999
231828,43.36660000,7.90000000,2007-07-20 13:00:36,boussole_mooring,S2007201123832.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231828_B5.tar,9.70000000,25,-367,28.13,23.91,0.043,2.348,-999,rrs,-999
231845,43.36660000,7.90000000,2007-07-21 13:30:36,boussole_mooring,S2007202131901.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231845_B5.tar,9.80000000,25,231,33.85,50.58,0.145,4.061,-999,rrs,-999
231858,43.36660000,7.90000000,2007-07-22 12:30:36,boussole_mooring,S2007203122048.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231858_B5.tar,10.20000000,25,372,26.47,41.46,0.017,8.723,-999,rrs,-999
231878,43.36660000,7.90000000,2007-07-23 13:15:34,boussole_mooring,S2007204130117.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231878_B5.tar,12.80000000,25,76,31.56,33.72,0.020,2.099,-999,rrs,-999
231903,43.36660000,7.90000000,2007-07-25 14:00:34,boussole_mooring,S2007206124334.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231903_B5.tar,6.50000000,25,-3683,29.56,21.98,0.028,0.574,-999,rrs,-999
231913,43.36660000,7.90000000,2007-07-26 13:45:35,boussole_mooring,S2007207132404.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231913_B5.tar,14.70000000,25,-387,35.33,54.01,0.028,2.148,-999,rrs,-999
231942,43.36660000,7.90000000,2007-07-28 13:15:35,boussole_mooring,S2007209130621.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231942_B5.tar,8.70000000,25,356,33.09,38.30,0.013,3.316,-999,rrs,-999
231956,43.36660000,7.90000000,2007-07-29 12:30:34,boussole_mooring,S2007210120809.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231956_B5.tar,17.40000000,25,-406,26.67,53.52,0.014,1.809,-999,rrs,-999
231975,43.36660000,7.90000000,2007-07-30 13:00:35,boussole_mooring,S2007211124839.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231975_B5.tar,7.80000000,25,198,31.12,22.47,0.018,2.778,-999,rrs,-999
231996,43.36660000,7.90000000,2007-08-01 12:45:35,boussole_mooring,S2007213123057.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_231996_B5.tar,9.50000000,25,37,29.49,32.05,0.017,3.675,-999,rrs,-999
232044,43.36660000,7.90000000,2007-08-04 13:15:34,boussole_mooring,S2007216125345.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232044_B5.tar,11.20000000,25,-419,32.83,25.14,0.028,2.387,-999,rrs,-999
232076,43.36660000,7.90000000,2007-08-06 12:45:35,boussole_mooring,S2007218123603.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232076_B5.tar,16.50000000,25,320,31.22,27.58,0.042,1.129,-999,rrs,-999
232089,43.36660000,7.90000000,2007-08-07 13:30:35,boussole_mooring,S2007219131634.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232089_B5.tar,18.30000000,25,19,36.58,46.88,0.077,3.210,-999,rrs,-999
232126,43.36660000,7.90000000,2007-08-11 13:00:35,boussole_mooring,S2007223124113.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232126_B5.tar,9.60000000,25,-298,33.09,23.87,0.018,4.302,-999,rrs,-999
232147,43.36660000,7.90000000,2007-08-13 12:30:35,boussole_mooring,S2007225122333.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232147_B5.tar,18.60000000,25,441,31.84,41.44,0.027,4.457,-999,rrs,-999
232197,43.36660000,7.90000000,2007-08-16 13:00:35,boussole_mooring,S2007228124624.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232197_B5.tar,12.80000000,25,-15,35.07,21.96,0.023,4.666,-999,rrs,-999
232217,43.36660000,7.90000000,2007-08-17 13:45:36,boussole_mooring,S2007229132656.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232217_B5.tar,18.80000000,25,-319,40.58,54.01,0.019,7.558,-999,rrs,-999
232230,43.36660000,7.90000000,2007-08-18 12:45:35,boussole_mooring,S2007230122845.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232230_B5.tar,13.10000000,25,-176,33.82,36.85,0.026,0.822,-999,rrs,-999
232249,43.36660000,7.90000000,2007-08-20 13:00:36,boussole_mooring,S2007232121107.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232249_B5.tar,13.70000000,25,-2139,32.95,53.46,0.021,8.068,-999,rrs,-999
232263,43.36660000,7.90000000,2007-08-23 12:45:35,boussole_mooring,S2007235123401.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232263_B5.tar,14.70000000,25,107,35.92,32.06,0.030,0.211,-999,rrs,-999
232277,43.36660000,7.90000000,2007-08-24 13:30:36,boussole_mooring,S2007236131433.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232277_B5.tar,23.70000000,25,-193,40.94,42.78,0.112,3.968,-999,rrs,-999
232338,43.36660000,7.90000000,2007-08-28 12:45:36,boussole_mooring,S2007240123914.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232338_B5.tar,25.40000000,25,389,38.12,27.46,0.087,1.951,-999,rrs,-999
232371,43.36660000,7.90000000,2007-08-31 13:15:35,boussole_mooring,S2007243130209.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232371_B5.tar,8.00000000,25,-68,41.67,29.20,0.109,2.124,-999,rrs,-999
232404,43.36660000,7.90000000,2007-09-02 13:00:36,boussole_mooring,S2007245124430.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232404_B5.tar,19.00000000,25,-228,40.39,23.85,0.026,1.712,-999,rrs,-999
232433,43.36660000,7.90000000,2007-09-04 12:45:34,boussole_mooring,S2007247122653.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232433_B5.tar,20.25000000,25,-387,39.42,41.37,0.031,6.092,-999,rrs,-999
232450,43.36660000,7.90000000,2007-09-07 13:00:34,boussole_mooring,S2007250124947.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232450_B5.tar,24.70000000,25,56,42.74,21.91,0.088,4.293,-999,rrs,-999
232467,43.36660000,7.90000000,2007-09-08 13:45:35,boussole_mooring,S2007251133021.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232467_B5.tar,13.40000000,25,-247,48.00,54.09,0.028,2.321,-999,rrs,-999
232494,43.36660000,7.90000000,2007-09-10 13:30:35,boussole_mooring,S2007253131244.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232494_B5.tar,16.40000000,25,-403,46.45,38.35,0.026,2.213,-999,rrs,-999
232509,43.36660000,7.90000000,2007-09-12 13:00:35,boussole_mooring,S2007255125508.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232509_B5.tar,27.20000000,25,338,45.14,22.44,0.068,5.461,-999,rrs,-999
232522,43.36660000,7.90000000,2007-09-14 12:45:35,boussole_mooring,S2007257123731.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232522_B5.tar,24.20000000,25,178,44.11,31.98,0.041,1.759,-999,rrs,-999
232542,43.36660000,7.90000000,2007-09-15 13:30:35,boussole_mooring,S2007258131804.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232542_B5.tar,20.00000000,25,-121,48.91,42.77,0.030,1.302,-999,rrs,-999
232570,43.36660000,7.90000000,2007-09-17 13:15:35,boussole_mooring,S2007260130025.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232570_B5.tar,17.80000000,25,-279,47.58,25.09,0.043,2.797,-999,rrs,-999
232587,43.36660000,7.90000000,2007-10-09 13:00:34,boussole_mooring,S2007282130408.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232587_B5.tar,3.10000000,25,692,56.16,25.12,0.031,4.030,-999,rrs,-999
232601,43.36660000,7.90000000,2007-10-19 10:45:35,boussole_mooring,S2007292131441.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232601_B5.tar,13.10000000,25,9354,60.77,33.64,0.038,3.831,-999,rrs,-999
232613,43.36660000,7.90000000,2007-10-21 13:00:34,boussole_mooring,S2007294125703.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232613_B5.tar,3.50000000,25,196,59.64,21.85,0.047,8.609,-999,rrs,-999
232628,43.36660000,7.90000000,2007-10-22 13:15:34,boussole_mooring,S2007295133735.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232628_B5.tar,2.20000000,25,1694,64.35,54.03,0.074,7.399,-999,rrs,-999
232657,43.36660000,7.90000000,2007-10-28 12:45:35,boussole_mooring,S2007301124437.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232657_B5.tar,2.80000000,25,316,60.79,31.99,0.035,2.348,-999,rrs,-999
232670,43.36660000,7.90000000,2007-11-02 13:00:35,boussole_mooring,S2007306124948.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232670_B5.tar,3.70000000,25,-303,62.75,27.49,0.034,4.732,-999,rrs,-999
232678,43.36660000,7.90000000,2007-11-03 10:45:35,boussole_mooring,S2007307133019.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232678_B5.tar,3.20000000,25,10197,67.02,46.82,0.045,5.042,-999,rrs,-999
232679,43.36660000,7.90000000,2007-11-04 12:30:35,boussole_mooring,S2007308123208.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232679_B5.tar,3.50000000,25,435,61.92,45.88,0.050,1.849,-999,rrs,-999
232685,43.36660000,7.90000000,2007-11-05 10:45:35,boussole_mooring,S2007309131240.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232685_B5.tar,2.20000000,25,9138,65.70,28.98,0.121,2.192,-999,rrs,-999
232691,43.36660000,7.90000000,2007-11-09 12:45:35,boussole_mooring,S2007313123716.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232691_B5.tar,3.70000000,25,-184,63.67,41.56,0.040,9.492,-999,rrs,-999
232698,43.36660000,7.90000000,2007-11-14 11:15:35,boussole_mooring,S2007318124222.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_232698_B5.tar,3.10000000,25,5497,65.28,36.94,0.046,2.977,-999,rrs,-999
232699,43.36660000,7.90000000,2007-11-17 11:45:35,boussole_mooring,S2007321130509.L2_MLAC.R0000020585_boussole_mooring_232699.hdf_OCVAL_valtarg_B5.tar,3.40000000,25,5039,67.81,22.27,0.061,6.850,-999,rrs,-999
222650,43.36800000,7.90000000,2003-07-15 11:08:00,boussole_mooring,S2003196114559.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_222650_B5.tar,0.00000000,25,3268,22.60,27.00,0.013,3.681,0.14852800,chlor_a,0.06500000
222643,43.36800000,7.90200000,2003-06-29 14:31:00,boussole_mooring,S2003180122025.L2_MLAC.R0000020585_boussole_mooring_222643.hdf_OCVAL_valtarg_B5.tar,0.00000000,25,-6841,24.22,42.80,0.018,1.987,0.13464800,chlor_a,0.08300000
23604,43.36810000,7.86200000,1999-10-01 11:50:00,prosope99,S1999274113608.L2_MLAC.R0000021364_43N_43N_7E_7E.hdf_OCVAL_prosope99_23604_B5.tar,0.00000000,25,-369,46.83,34.24,0.045,1.892,0.17970700,chlor_a,0.13100000
222654,43.36900000,7.90000000,2003-09-24 14:19:00,boussole_mooring,S2003267123906.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_222654_B5.tar,0.00000000,25,-5401,48.06,51.68,0.019,4.080,0.11732500,chlor_a,0.10100000
222672,43.36900000,7.90100000,2004-06-03 11:27:00,boussole_mooring,S2004155120207.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_222672_B5.tar,0.00000000,25,3099,23.59,21.97,0.020,2.541,0.20865400,chlor_a,0.17700000
222652,43.36900000,7.90200000,2003-09-23 11:10:00,boussole_mooring,S2003266115802.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_222652_B5.tar,0.00000000,25,3509,44.68,23.41,0.015,7.662,0.11905500,chlor_a,0.10600000
222602,43.37400000,7.90300000,2002-05-20 14:13:00,boussole_mooring,S2002140114139.L2_MLAC.R0000020585_43N_43N_7E_7E.hdf_OCVAL_boussole_mooring_222602_B5.tar,0.00000000,25,-8118,24.37,24.86,0.016,1.215,0.28477300,chlor_a,0.11900000
222605,43.38300000,7.88900000,2002-06-27 11:18:00,boussole_mooring,S2002178114212.L2_MLAC.R0000020585_boussole_mooring_222605.hdf_OCVAL_valtarg_B5.tar,0.00000000,25,2471,20.87,24.26,0.016,1.489,0.31651600,chlor_a,0.10600000
210528,43.39500000,-70.21400000,2007-05-28 16:44:00,m02,S2007148180302.L2_MLAC.R0000021068_43N_43N_70W_70W.hdf_OCVAL_m02_210528_B5.tar,5.00000000,25,5701,30.31,26.28,0.046,4.249,-999,rrs,-999
210489,43.39860000,-70.21460000,2007-05-28 17:18:00,m02,S2007148180302.L2_MLAC.R0000021068_43N_43N_70W_70W.hdf_OCVAL_m02_210489_B5.tar,0.00000000,25,3661,30.31,26.28,0.046,4.249,2.73872100,chlor_a,2.66899991
23546,43.40810000,7.72330000,1999-10-03 12:40:00,prosope99,S1999276112612.L2_MLAC.R0000021364_43N_43N_7E_7E.hdf_OCVAL_prosope99_23546_B5.tar,7.40000000,25,-3975,47.43,45.09,0.052,5.994,-999,rrs,-999
23618,43.43310000,7.71940000,1999-10-03 12:02:00,prosope99,S1999276112612.L2_MLAC.R0000021364_43N_43N_7E_7E.hdf_OCVAL_prosope99_23618_B5.tar,0.00000000,25,-1695,47.45,45.09,0.091,5.986,0.14035500,chlor_a,0.14800000
25919,43.49000000,-9.78000000,2001-10-10 13:36:00,ioffe01,S2001283122655.L2_MLAC.R0000021031_43N_43N_9W_9W.hdf_OCVAL_ioffe01_25919_B5.tar,0.00000000,25,-3610,50.32,53.49,0.051,4.949,0.44899600,chlor_a,0.72180718
26238,43.49300000,-9.77600000,2001-10-10 13:34:00,ioffe01,S2001283122655.L2_MLAC.R0000021031_43N_43N_9W_9W.hdf_OCVAL_ioffe01_26238_B5.tar,19.40000000,25,-3490,50.33,53.49,0.047,4.916,-999,rrs,-999
14766,43.52020000,15.25770000,2003-02-10 11:45:00,kn-172-03,S2003041110810.L2_MLAC.R0000021048_43N_43N_15E_15E.hdf_OCVAL_kn-172-03_14766_B5.tar,3.35000000,25,-1793,57.93,42.52,0.023,4.203,-999,rrs,-999
210696,43.53308000,-69.20615000,2006-09-30 16:00:00,s060930w,S2006273173316.L2_MLAC.R0000021462_43N_43N_69W_67W.hdf_OCVAL_s060930w_210696_B5.tar,0.00000000,25,6156,49.51,29.83,0.075,2.289,2.34244800,chlor_a,1.52859998
222600,43.61300000,7.32700000,2002-03-24 13:07:00,boussole_mooring,S2002083113756.L2_MLAC.R0000020585_boussole_mooring_222600.hdf_OCVAL_valtarg_B5.tar,0.00000000,25,-4674,42.24,35.00,0.065,3.279,0.24050500,chlor_a,0.21200000
10066,43.61400000,-68.49500000,1999-07-04 16:38:00,el9907,S1999185162817.L2_MLAC.R0000020866_43N_43N_69W_68W.hdf_OCVAL_el9907_10066_B5.tar,0.00000000,25,314,20.76,41.04,0.035,3.334,1.31255000,chlor_a,1.74109995
210601,43.62627000,-69.14355000,2005-06-08 20:40:00,s050608w,S2005159175046.L2_MLAC.R0000021446_43N_43N_69W_68W.hdf_OCVAL_s050608w_210601_B5.tar,0.00000000,25,-9183,27.99,46.21,0.049,2.351,4.80819200,chlor_a,4.55490017
210612,43.62732000,-69.17303000,2005-07-21 18:45:00,s050721w,S2005202172043.L2_MLAC.R0000021448_43N_43N_69W_67W.hdf_OCVAL_s050721w_210612_B5.tar,0.00000000,25,-4102,25.82,22.30,0.080,2.126,1.49695700,chlor_a,0.86500001
210752,43.62920000,-67.95615000,2007-08-09 15:26:00,s070809w,S2007221175459.L2_MLAC.R0000021470_43N_43N_68W_66W.hdf_OCVAL_s070809w_210752_B5.tar,0.00000000,25,9802,34.01,22.97,0.040,4.530,0.81555600,chlor_a,0.62199998
18068,43.62960000,-69.61350000,2004-09-14 21:00:00,s040914w,S2004258175528.L2_MLAC.R0000021442_43N_43N_69W_67W.hdf_OCVAL_s040914w_18068_B5.tar,0.00000000,25,-10429,45.43,50.34,0.074,2.175,2.69958500,chlor_a,0.83560002
210624,43.63237000,-69.15778000,2005-09-03 19:00:00,s050903w,S2005246173347.L2_MLAC.R0000021450_43N_43N_69W_67W.hdf_OCVAL_s050903w_210624_B5.tar,0.00000000,25,-4444,39.42,23.49,0.028,3.480,1.18350900,chlor_a,0.69620001
14765,43.63320000,15.04280000,2003-02-10 10:05:00,kn-172-03,S2003041110810.L2_MLAC.R0000021048_43N_43N_15E_15E.hdf_OCVAL_kn-172-03_14765_B5.tar,3.45000000,25,4205,58.03,43.43,0.020,4.723,-999,rrs,-999
210611,43.64315000,-68.74102000,2005-07-21 17:35:00,s050721w,S2005202172043.L2_MLAC.R0000021448_43N_43N_69W_67W.hdf_OCVAL_s050721w_210611_B5.tar,0.00000000,25,97,25.98,21.92,0.032,2.288,1.47250600,chlor_a,3.08299994
210780,43.64400000,-68.72500000,2005-07-21 17:30:00,s050721w,S2005202172043.L2_MLAC.R0000021448_43N_43N_69W_67W.hdf_OCVAL_s050721w_210780_B5.tar,1.15000000,25,397,26.00,21.91,0.022,2.280,-999,rrs,-999
11449,43.64510000,-69.21973000,2003-08-14 20:00:00,s030814w,S2003226172924.L2_MLAC.R0000021428_43N_43N_69W_66W.hdf_OCVAL_s030814w_11449_B5.tar,0.00000000,25,-8189,32.17,39.41,0.053,2.298,1.53701600,chlor_a,2.37249994
18084,43.64580000,-69.22510000,2004-09-23 20:00:00,s040923w,S2004267172811.L2_MLAC.R0000021444_43N_43N_69W_66W.hdf_OCVAL_s040923w_18084_B5.tar,0.00000000,25,-8505,46.69,24.92,0.057,1.420,3.82196900,chlor_a,3.71709991
210600,43.64600000,-68.95242000,2005-06-08 19:45:00,s050608w,S2005159175046.L2_MLAC.R0000021446_43N_43N_69W_68W.hdf_OCVAL_s050608w_210600_B5.tar,0.00000000,25,-5883,28.10,46.87,0.103,2.293,5.50017800,chlor_a,2.56259990
18014,43.64700000,-69.21440000,2004-06-16 20:00:00,s040616w,S2004168173426.L2_MLAC.R0000021436_43N_43N_69W_66W.hdf_OCVAL_s040616w_18014_B5.tar,0.00000000,25,-7746,25.25,40.02,0.034,3.338,1.87499600,chlor_a,1.73889995
11476,43.64715000,-69.27750000,2003-09-24 20:00:00,s030924w,S2003267173519.L2_MLAC.R0000021431_43N_43N_69W_66W.hdf_OCVAL_s030924w_11476_B5.tar,0.00000000,25,-8084,47.31,40.08,0.077,3.402,2.85109300,chlor_a,10.48960018
18093,43.64750000,-69.22750000,2004-09-30 20:00:00,s040930w,S2004274171757.L2_MLAC.R0000021445_43N_43N_69W_66W.hdf_OCVAL_s040930w_18093_B5.tar,0.00000000,25,-9159,48.72,22.64,0.094,0.604,2.41544600,chlor_a,5.13920021
18067,43.64830000,-69.22230000,2004-09-14 20:00:00,s040914w,S2004258175528.L2_MLAC.R0000021442_43N_43N_69W_67W.hdf_OCVAL_s040914w_18067_B5.tar,0.00000000,25,-6830,45.60,51.55,0.077,1.882,3.80064200,chlor_a,2.49210000
11575,43.64872000,-69.12508000,2002-08-21 20:00:00,s020821w,S2002233165641.L2_MLAC.R0000021418_43N_43N_69W_66W.hdf_OCVAL_s020821w_11575_B5.tar,0.00000000,25,-10174,32.34,22.93,0.034,0.678,2.16447500,chlor_a,1.63510001
11584,43.64982000,-69.22777000,2002-09-05 20:00:00,s020905w,S2002248172816.L2_MLAC.R0000021419_43N_43N_69W_66W.hdf_OCVAL_s020905w_11584_B5.tar,0.00000000,25,-8380,39.60,42.33,0.042,4.846,1.89148200,chlor_a,1.20089996
11503,43.64990000,-69.15920000,2002-05-11 20:00:00,s020511w,S2002131165839.L2_MLAC.R0000021410_43N_43N_69W_66W.hdf_OCVAL_s020511w_11503_B5.tar,0.00000000,25,-9963,27.11,21.97,0.040,4.698,5.53388700,chlor_a,13.00189972
18023,43.65050000,-69.21330000,2004-07-07 20:01:00,s040707w,S2004189170218.L2_MLAC.R0000021437_43N_43N_69W_66W.hdf_OCVAL_s040707w_18023_B5.tar,0.00000000,25,-9726,22.51,27.26,0.033,1.824,0.66574900,chlor_a,0.41540000
11440,43.65117000,-69.22815000,2003-07-30 20:00:00,s030730w,S2003211170542.L2_MLAC.R0000021427_43N_43N_69W_66W.hdf_OCVAL_s030730w_11440_B5.tar,0.00000000,25,-9529,26.40,21.90,0.028,4.888,0.88174300,chlor_a,0.44420001
18005,43.65290000,-69.12580000,2004-06-04 20:00:00,s040604w,S2004156173900.L2_MLAC.R0000021435_43N_43N_69W_67W.hdf_OCVAL_s040604w_18005_B5.tar,0.00000000,25,-7490,26.85,44.75,0.071,5.954,1.27149400,chlor_a,0.76880002
11566,43.65465000,-69.21743000,2002-08-07 20:00:00,s020807w,S2002219170621.L2_MLAC.R0000021417_43N_43N_69W_66W.hdf_OCVAL_s020807w_11566_B5.tar,0.00000000,25,-9528,28.53,24.29,0.048,3.195,1.20145000,chlor_a,1.18599999
11403,43.65508000,-68.91108000,2003-06-03 20:00:00,s030603w,S2003154173614.L2_MLAC.R0000021423_43N_43N_69W_66W.hdf_OCVAL_s030603w_11403_B5.tar,0.00000000,25,-7661,26.80,50.00,0.135,6.697,2.26259300,chlor_a,1.51849997
